user_id,subscription_start_date,subscription_end_date,plan_type,is_churned,mrr
U14453,2023-05-08,,free,False,0.0
U14454,2023-05-18,2024-07-11,enterprise,True,199.0
U14455,2023-09-10,,free,False,0.0
U14456,2024-03-30,2024-07-28,free,True,0.0
U14457,2023-08-26,2024-02-22,pro,True,49.0
U14458,2023-10-19,2024-08-14,enterprise,True,199.0
U14459,2024-04-15,,free,False,0.0
U14460,2023-07-13,2023-11-10,free,True,0.0
U14461,2023-08-25,2024-02-21,free,True,0.0
U14462,2023-09-30,2023-10-30,pro,True,49.0
U14463,2023-10-27,2024-07-23,pro,True,49.0
U14464,2023-04-20,,free,False,0.0
U14465,2023-02-15,2023-03-17,free,True,0.0
U14466,2023-09-02,,free,False,0.0
U14467,2023-11-12,,free,False,0.0
U14468,2024-03-21,,free,False,0.0
U14469,2024-02-20,2025-08-13,enterprise,True,199.0
U14470,2024-05-29,2024-07-28,pro,True,49.0
U14471,2023-08-07,,free,False,0.0
U14472,2023-08-26,,free,False,0.0
U14473,2023-04-13,,free,False,0.0
U14474,2023-04-26,2023-06-25,free,True,0.0
U14475,2024-03-01,2025-03-26,pro,True,49.0
U14476,2024-05-19,2025-06-13,free,True,0.0
U14477,2024-03-29,,free,False,0.0
U14478,2023-06-20,2023-07-20,free,True,0.0
U14479,2024-03-18,2025-09-09,free,True,0.0
U14480,2024-01-25,,free,False,0.0
U14481,2023-03-23,2023-10-19,pro,True,49.0
U14482,2023-11-27,2025-04-20,pro,True,49.0
U14483,2023-07-30,,free,False,0.0
U14484,2024-07-08,2025-03-05,pro,True,49.0
U14485,2024-05-19,2025-11-10,enterprise,True,199.0
U14486,2024-06-30,2024-11-27,pro,True,49.0
U14487,2024-01-25,2025-02-18,pro,True,49.0
U14488,2024-01-16,2024-12-11,pro,True,49.0
U14489,2023-01-22,,free,False,0.0
U14490,2024-05-26,,free,False,0.0
U14491,2024-07-03,2025-02-28,pro,True,49.0
U14492,2024-03-31,2024-04-30,pro,True,49.0
U14493,2024-03-28,,free,False,0.0
U14494,2023-07-30,,free,False,0.0
U14495,2024-01-17,,free,False,0.0
U14496,2023-05-29,2023-08-27,enterprise,True,199.0
U14497,2023-05-03,2023-06-02,pro,True,49.0
U14498,2024-02-04,2024-10-01,free,True,0.0
U14499,2023-08-08,2025-01-29,pro,True,49.0
U14500,2024-02-27,2024-05-27,free,True,0.0
U14501,2023-08-01,,free,False,0.0
U14502,2023-09-29,2024-08-24,pro,True,49.0
U14503,2023-11-18,,free,False,0.0
U14504,2023-12-28,,free,False,0.0
U14505,2024-02-19,,free,False,0.0
U14506,2023-11-14,2024-12-08,pro,True,49.0
U14507,2023-09-12,,free,False,0.0
U14508,2023-12-22,2024-05-20,enterprise,True,199.0
U14509,2023-08-28,2024-12-20,free,True,0.0
U14510,2024-02-25,2025-02-19,pro,True,49.0
U14511,2024-06-04,2025-06-29,free,True,0.0
U14512,2023-02-22,2024-04-17,enterprise,True,199.0
U14513,2023-10-07,2024-09-01,pro,True,49.0
U14514,2023-03-08,,free,False,0.0
U14515,2024-04-08,,free,False,0.0
U14516,2023-01-23,,free,False,0.0
U14517,2024-02-03,2024-05-03,enterprise,True,199.0
U14518,2023-12-20,,free,False,0.0
U14519,2024-02-07,2024-11-03,enterprise,True,199.0
U14520,2024-01-26,,free,False,0.0
U14521,2023-01-21,,free,False,0.0
U14522,2024-07-08,2025-04-04,enterprise,True,199.0
U14523,2024-04-27,2024-06-26,pro,True,49.0
U14524,2024-04-14,2025-03-10,enterprise,True,199.0
U14525,2024-04-02,2025-01-27,enterprise,True,199.0
U14526,2023-04-19,2023-05-19,enterprise,True,199.0
U14527,2024-03-27,2024-07-25,free,True,0.0
U14528,2023-09-19,,free,False,0.0
U14529,2023-12-23,,free,False,0.0
U14530,2023-10-04,2024-01-02,pro,True,49.0
U14531,2023-10-29,2024-05-26,free,True,0.0
U14532,2024-01-11,,free,False,0.0
U14533,2023-10-05,2025-03-28,pro,True,49.0
U14534,2024-06-26,2025-05-22,pro,True,49.0
U14535,2023-06-11,,free,False,0.0
U14536,2023-08-19,2024-02-15,free,True,0.0
U14537,2023-09-16,2023-12-15,free,True,0.0
U14538,2024-06-13,,free,False,0.0
U14539,2024-08-12,2025-05-09,free,True,0.0
U14540,2023-07-20,,free,False,0.0
U14541,2023-03-05,2024-08-26,pro,True,49.0
U14542,2024-01-31,2024-05-30,enterprise,True,199.0
U14543,2024-02-16,2024-09-13,enterprise,True,199.0
U14544,2023-02-19,,free,False,0.0
U14545,2023-10-12,2024-10-06,enterprise,True,199.0
U14546,2023-05-06,2024-06-29,pro,True,49.0
U14547,2023-07-17,2023-11-14,pro,True,49.0
U14548,2023-05-06,2023-08-04,enterprise,True,199.0
U14549,2023-04-05,2024-02-29,enterprise,True,199.0
U14550,2023-09-14,,free,False,0.0
U14551,2023-04-23,2023-09-20,pro,True,49.0
U14552,2024-08-01,2024-08-31,pro,True,49.0
U14553,2023-09-19,,free,False,0.0
U14554,2024-04-15,2024-07-14,free,True,0.0
U14555,2023-06-02,,free,False,0.0
U14556,2023-11-04,2024-07-31,enterprise,True,199.0
U14557,2023-07-23,2024-02-18,pro,True,49.0
U14558,2024-04-24,2025-07-18,pro,True,49.0
U14559,2023-10-13,,free,False,0.0
U14560,2023-07-10,,free,False,0.0
U14561,2023-09-22,2023-10-22,pro,True,49.0
U14562,2024-02-24,,free,False,0.0
U14563,2024-01-14,2024-03-14,free,True,0.0
U14564,2023-06-25,2024-08-18,pro,True,49.0
U14565,2024-06-26,2025-03-23,pro,True,49.0
U14566,2023-04-13,2023-07-12,pro,True,49.0
U14567,2023-08-26,,free,False,0.0
U14568,2023-04-24,2024-05-18,free,True,0.0
U14569,2023-03-22,2024-01-16,pro,True,49.0
U14570,2023-06-30,,free,False,0.0
U14571,2023-10-23,,free,False,0.0
U14572,2024-04-26,,free,False,0.0
U14573,2024-03-09,,free,False,0.0
U14574,2023-06-21,,free,False,0.0
U14575,2023-09-10,2024-05-07,free,True,0.0
U14576,2023-01-18,,free,False,0.0
U14577,2023-07-20,,free,False,0.0
U14578,2023-03-20,,free,False,0.0
U14579,2023-04-09,2023-05-09,pro,True,49.0
U14580,2023-04-24,2023-06-23,free,True,0.0
U14581,2023-10-03,,free,False,0.0
U14582,2023-07-03,,free,False,0.0
U14583,2024-06-30,,free,False,0.0
U14584,2023-05-08,,free,False,0.0
U14585,2024-04-18,,free,False,0.0
U14586,2024-03-11,2024-09-07,free,True,0.0
U14587,2023-07-03,,free,False,0.0
U14588,2023-06-06,,free,False,0.0
U14589,2024-07-05,2024-09-03,free,True,0.0
U14590,2023-07-26,2023-08-25,free,True,0.0
U14591,2023-09-09,,free,False,0.0
U14592,2023-02-22,2023-07-22,pro,True,49.0
U14593,2024-01-10,2024-08-07,free,True,0.0
U14594,2023-08-07,2024-02-03,enterprise,True,199.0
U14595,2023-11-19,2024-09-14,enterprise,True,199.0
U14596,2024-06-09,,free,False,0.0
U14597,2023-02-01,2023-09-29,enterprise,True,199.0
U14598,2024-06-13,2024-10-11,enterprise,True,199.0
U14599,2024-05-31,,free,False,0.0
U14600,2023-02-28,,free,False,0.0
U14601,2024-02-08,,free,False,0.0
U14602,2023-05-19,,free,False,0.0
U14603,2023-08-01,2023-08-31,free,True,0.0
U14604,2023-02-19,2023-09-17,enterprise,True,199.0
U14605,2024-04-25,,free,False,0.0
U14606,2023-08-07,2023-11-05,enterprise,True,199.0
U14607,2023-06-08,2023-08-07,free,True,0.0
U14608,2023-11-02,2024-07-29,pro,True,49.0
U14609,2024-01-25,2024-02-24,pro,True,49.0
U14610,2023-10-13,,free,False,0.0
U14611,2024-05-01,2025-02-25,enterprise,True,199.0
U14612,2023-10-11,2024-09-05,free,True,0.0
U14613,2024-06-01,2024-09-29,free,True,0.0
U14614,2023-07-31,2024-02-26,enterprise,True,199.0
U14615,2023-06-16,2024-05-11,free,True,0.0
U14616,2023-10-07,2024-01-05,free,True,0.0
U14617,2023-06-15,,free,False,0.0
U14618,2023-02-19,2023-05-20,pro,True,49.0
U14619,2023-03-10,,free,False,0.0
U14620,2024-02-15,2024-11-11,pro,True,49.0
U14621,2023-05-23,2023-07-22,pro,True,49.0
U14622,2023-01-01,,free,False,0.0
U14623,2023-10-22,,free,False,0.0
U14624,2024-05-27,2024-10-24,pro,True,49.0
U14625,2024-08-15,2024-09-14,pro,True,49.0
U14626,2024-05-16,,free,False,0.0
U14627,2024-03-28,2024-12-23,free,True,0.0
U14628,2024-03-11,2024-09-07,enterprise,True,199.0
U14629,2024-07-04,2025-05-30,enterprise,True,199.0
U14630,2024-05-30,2024-10-27,pro,True,49.0
U14631,2024-06-16,,free,False,0.0
U14632,2024-02-06,2024-09-03,enterprise,True,199.0
U14633,2024-02-19,,free,False,0.0
U14634,2023-10-28,2025-03-21,pro,True,49.0
U14635,2024-08-13,2025-11-06,enterprise,True,199.0
U14636,2024-03-15,2025-09-06,free,True,0.0
U14637,2023-08-02,2024-02-28,free,True,0.0
U14638,2024-06-19,2024-11-16,pro,True,49.0
U14639,2024-06-20,2025-05-16,pro,True,49.0
U14640,2023-05-10,,free,False,0.0
U14641,2023-02-12,2023-03-14,pro,True,49.0
U14642,2023-07-31,,free,False,0.0
U14643,2023-03-17,2023-09-13,pro,True,49.0
U14644,2024-02-11,2024-09-08,pro,True,49.0
U14645,2023-12-20,2024-12-14,free,True,0.0
U14646,2023-05-27,2024-01-22,enterprise,True,199.0
U14647,2024-03-09,2024-05-08,pro,True,49.0
U14648,2024-01-27,,free,False,0.0
U14649,2024-01-20,,free,False,0.0
U14650,2023-11-03,,free,False,0.0
U14651,2024-03-16,2024-05-15,enterprise,True,199.0
U14652,2023-03-10,2024-08-31,free,True,0.0
U14653,2023-11-19,,free,False,0.0
U14654,2024-06-09,2025-05-05,pro,True,49.0
U14655,2023-07-23,,free,False,0.0
U14656,2023-01-17,,free,False,0.0
U14657,2023-08-09,,free,False,0.0
U14658,2024-04-01,2024-06-30,enterprise,True,199.0
U14659,2023-05-31,,free,False,0.0
U14660,2024-04-18,2024-09-15,pro,True,49.0
U14661,2023-05-24,,free,False,0.0
U14662,2023-11-06,,free,False,0.0
U14663,2024-02-10,,free,False,0.0
U14664,2023-09-08,,free,False,0.0
U14665,2023-05-26,2024-01-21,enterprise,True,199.0
U14666,2023-03-08,2023-11-03,pro,True,49.0
U14667,2023-09-16,2023-10-16,pro,True,49.0
U14668,2024-05-21,2025-02-15,free,True,0.0
U14669,2023-09-21,2025-03-14,free,True,0.0
U14670,2024-05-13,,free,False,0.0
U14671,2024-02-19,2025-08-12,pro,True,49.0
U14672,2024-05-06,2025-10-28,pro,True,49.0
U14673,2024-05-17,2024-07-16,pro,True,49.0
U14674,2024-02-10,2025-05-05,pro,True,49.0
U14675,2023-07-29,,free,False,0.0
U14676,2024-05-04,2024-10-31,pro,True,49.0
U14677,2023-06-18,2023-09-16,pro,True,49.0
U14678,2024-03-01,,free,False,0.0
U14679,2023-04-09,2023-06-08,pro,True,49.0
U14680,2023-09-18,2024-05-15,pro,True,49.0
U14681,2023-07-21,2024-08-14,free,True,0.0
U14682,2023-04-14,,free,False,0.0
U14683,2023-10-30,,free,False,0.0
U14684,2024-02-26,2024-10-23,enterprise,True,199.0
U14685,2023-04-22,2023-06-21,enterprise,True,199.0
U14686,2023-12-25,,free,False,0.0
U14687,2024-05-26,2024-08-24,pro,True,49.0
U14688,2024-01-31,,free,False,0.0
U14689,2024-03-19,,free,False,0.0
U14690,2023-03-21,,free,False,0.0
U14691,2023-10-29,,free,False,0.0
U14692,2023-12-30,,free,False,0.0
U14693,2024-07-10,2025-02-05,pro,True,49.0
U14694,2024-06-01,2024-09-29,pro,True,49.0
U14695,2023-02-11,,free,False,0.0
U14696,2024-05-05,,free,False,0.0
U14697,2023-03-12,2023-08-09,free,True,0.0
U14698,2024-02-15,2024-12-11,free,True,0.0
U14699,2023-12-06,,free,False,0.0
U14700,2023-08-17,2024-02-13,pro,True,49.0
U14701,2023-11-14,,free,False,0.0
U14702,2024-06-02,,free,False,0.0
U14703,2023-06-19,,free,False,0.0
U14704,2023-03-09,2023-08-06,enterprise,True,199.0
U14705,2023-04-14,,free,False,0.0
U14706,2023-07-19,2023-11-16,free,True,0.0
U14707,2023-10-04,,free,False,0.0
U14708,2023-03-03,,free,False,0.0
U14709,2023-03-10,2024-08-31,enterprise,True,199.0
U14710,2024-06-23,2024-10-21,free,True,0.0
U14711,2023-10-03,2025-03-26,pro,True,49.0
U14712,2024-06-17,,free,False,0.0
U14713,2024-01-16,2024-02-15,free,True,0.0
U14714,2023-03-25,2023-12-20,pro,True,49.0
U14715,2024-05-22,2025-01-17,pro,True,49.0
U14716,2024-02-18,,free,False,0.0
U14717,2023-12-09,,free,False,0.0
U14718,2024-05-08,2025-01-03,free,True,0.0
U14719,2024-02-18,2025-08-11,enterprise,True,199.0
U14720,2024-01-20,2024-06-18,pro,True,49.0
U14721,2023-12-15,2025-04-08,free,True,0.0
U14722,2024-01-12,,free,False,0.0
U14723,2023-02-27,2023-05-28,free,True,0.0
U14724,2024-07-07,2025-05-03,pro,True,49.0
U14725,2023-07-05,2023-12-02,free,True,0.0
U14726,2024-03-24,2024-06-22,free,True,0.0
U14727,2024-06-26,2025-05-22,enterprise,True,199.0
U14728,2024-05-07,2025-04-02,free,True,0.0
U14729,2024-06-10,,free,False,0.0
U14730,2023-02-07,,free,False,0.0
U14731,2024-07-21,,free,False,0.0
U14732,2023-03-10,,free,False,0.0
U14733,2023-06-12,2024-12-03,pro,True,49.0
U14734,2024-01-22,,free,False,0.0
U14735,2023-12-05,,free,False,0.0
U14736,2024-03-28,2024-05-27,free,True,0.0
U14737,2023-10-01,,free,False,0.0
U14738,2023-05-28,,free,False,0.0
U14739,2023-07-19,2023-10-17,free,True,0.0
U14740,2023-08-12,2024-02-08,free,True,0.0
U14741,2023-04-09,2024-02-03,enterprise,True,199.0
U14742,2024-02-28,2025-08-21,free,True,0.0
U14743,2023-12-06,2025-05-29,pro,True,49.0
U14744,2024-04-06,2025-05-31,free,True,0.0
U14745,2023-09-11,2024-01-09,pro,True,49.0
U14746,2023-02-28,2023-05-29,pro,True,49.0
U14747,2023-03-06,2023-05-05,pro,True,49.0
U14748,2024-01-05,2024-10-01,free,True,0.0
U14749,2023-01-13,,free,False,0.0
U14750,2023-06-04,2024-06-28,pro,True,49.0
U14751,2023-07-19,,free,False,0.0
U14752,2024-04-23,2025-10-15,free,True,0.0
U14753,2023-09-06,2024-01-04,enterprise,True,199.0
U14754,2024-05-01,2024-05-31,pro,True,49.0
U14755,2023-08-03,2024-10-26,pro,True,49.0
U14756,2024-04-06,2025-09-28,free,True,0.0
U14757,2023-09-19,,free,False,0.0
U14758,2023-08-04,,free,False,0.0
U14759,2023-02-21,2023-06-21,free,True,0.0
U14760,2023-03-29,2023-07-27,free,True,0.0
U14761,2023-06-17,,free,False,0.0
U14762,2023-02-24,2023-03-26,enterprise,True,199.0
U14763,2023-10-21,2024-01-19,free,True,0.0
U14764,2024-05-11,2024-07-10,pro,True,49.0
U14765,2023-04-27,2023-11-23,free,True,0.0
U14766,2023-08-13,,free,False,0.0
U14767,2024-06-15,2024-08-14,free,True,0.0
U14768,2023-07-29,2023-12-26,enterprise,True,199.0
U14769,2024-05-20,,free,False,0.0
U14770,2023-06-10,2023-10-08,pro,True,49.0
U14771,2023-03-23,,free,False,0.0
U14772,2024-06-07,2024-08-06,free,True,0.0
U14773,2023-12-17,2024-02-15,enterprise,True,199.0
U14774,2024-01-17,,free,False,0.0
U14775,2024-04-25,,free,False,0.0
U14776,2023-09-22,,free,False,0.0
U14777,2023-12-13,2025-06-05,enterprise,True,199.0
U14778,2024-01-11,2024-02-10,pro,True,49.0
U14779,2024-07-19,2024-08-18,pro,True,49.0
U14780,2023-06-09,,free,False,0.0
U14781,2024-06-16,,free,False,0.0
U14782,2023-11-20,2024-01-19,free,True,0.0
U14783,2023-10-05,2024-11-28,pro,True,49.0
U14784,2023-08-20,,free,False,0.0
U14785,2023-01-23,,free,False,0.0
U14786,2024-04-22,2024-10-19,pro,True,49.0
U14787,2024-06-26,2024-11-23,pro,True,49.0
U14788,2023-11-03,2024-07-30,free,True,0.0
U14789,2024-01-08,2024-09-04,enterprise,True,199.0
U14790,2024-06-19,2024-10-17,free,True,0.0
U14791,2023-11-04,,free,False,0.0
U14792,2024-07-11,2024-10-09,enterprise,True,199.0
U14793,2024-02-19,,free,False,0.0
U14794,2023-03-28,2023-11-23,enterprise,True,199.0
U14795,2023-11-04,,free,False,0.0
U14796,2023-10-31,2024-08-26,enterprise,True,199.0
U14797,2023-04-20,,free,False,0.0
U14798,2023-07-17,2023-08-16,pro,True,49.0
U14799,2023-09-23,2023-11-22,enterprise,True,199.0
U14800,2023-09-03,2023-11-02,free,True,0.0
U14801,2023-09-12,,free,False,0.0
U14802,2024-04-20,,free,False,0.0
U14803,2023-07-31,2024-01-27,enterprise,True,199.0
U14804,2023-04-11,,free,False,0.0
U14805,2024-06-01,,free,False,0.0
U14806,2024-02-14,2025-08-07,enterprise,True,199.0
U14807,2024-03-19,2025-08-11,pro,True,49.0
U14808,2024-03-11,2024-09-07,free,True,0.0
U14809,2024-04-18,2025-02-12,pro,True,49.0
U14810,2023-12-06,,free,False,0.0
U14811,2023-11-05,2023-12-05,enterprise,True,199.0
U14812,2023-05-03,2023-09-30,free,True,0.0
U14813,2023-09-06,,free,False,0.0
U14814,2023-06-27,2023-09-25,pro,True,49.0
U14815,2024-05-07,,free,False,0.0
U14816,2023-03-09,,free,False,0.0
U14817,2024-01-08,2025-01-02,pro,True,49.0
U14818,2023-02-28,,free,False,0.0
U14819,2024-03-22,,free,False,0.0
U14820,2024-03-02,2024-09-28,pro,True,49.0
U14821,2024-04-29,2024-05-29,pro,True,49.0
U14822,2023-07-08,2024-11-29,pro,True,49.0
U14823,2024-02-29,,free,False,0.0
U14824,2024-04-29,,free,False,0.0
U14825,2023-02-01,,free,False,0.0
U14826,2023-12-08,,free,False,0.0
U14827,2024-01-15,,free,False,0.0
U14828,2023-05-28,2023-09-25,free,True,0.0
U14829,2024-01-07,2024-06-05,enterprise,True,199.0
U14830,2023-10-20,2024-08-15,pro,True,49.0
U14831,2024-07-09,2025-11-01,free,True,0.0
U14832,2024-05-18,,free,False,0.0
U14833,2024-02-10,,free,False,0.0
U14834,2023-09-14,2024-02-11,free,True,0.0
U14835,2024-03-24,2025-04-18,enterprise,True,199.0
U14836,2024-03-16,,free,False,0.0
U14837,2023-10-15,2024-11-08,pro,True,49.0
U14838,2023-12-12,2024-07-09,free,True,0.0
U14839,2023-10-20,2023-11-19,pro,True,49.0
U14840,2023-07-07,2024-03-03,pro,True,49.0
U14841,2023-12-17,2024-02-15,free,True,0.0
U14842,2023-08-07,2023-12-05,free,True,0.0
U14843,2023-12-02,2024-04-30,pro,True,49.0
U14844,2024-02-24,2024-07-23,free,True,0.0
U14845,2023-04-11,2023-06-10,free,True,0.0
U14846,2023-04-14,,free,False,0.0
U14847,2023-05-01,2024-02-25,free,True,0.0
U14848,2023-03-26,,free,False,0.0
U14849,2023-01-09,,free,False,0.0
U14850,2023-06-15,2024-10-07,enterprise,True,199.0
U14851,2024-04-11,2025-03-07,free,True,0.0
U14852,2024-05-19,,free,False,0.0
U14853,2023-04-24,2023-06-23,free,True,0.0
U14854,2023-07-09,2023-11-06,free,True,0.0
U14855,2023-02-24,2023-05-25,enterprise,True,199.0
U14856,2023-01-29,2023-08-27,enterprise,True,199.0
U14857,2024-05-27,2025-02-21,pro,True,49.0
U14858,2023-07-02,2023-08-31,free,True,0.0
U14859,2023-02-15,2023-03-17,free,True,0.0
U14860,2023-05-17,,free,False,0.0
U14861,2023-10-28,2023-11-27,free,True,0.0
U14862,2024-01-11,,free,False,0.0
U14863,2024-01-01,2024-01-31,enterprise,True,199.0
U14864,2023-05-10,2023-07-09,free,True,0.0
U14865,2023-02-11,,free,False,0.0
U14866,2023-07-07,2024-01-03,pro,True,49.0
U14867,2023-12-28,2025-06-20,enterprise,True,199.0
U14868,2023-12-05,,free,False,0.0
U14869,2023-04-13,,free,False,0.0
U14870,2023-02-28,2023-12-25,pro,True,49.0
U14871,2023-03-26,,free,False,0.0
U14872,2023-02-15,2023-03-17,enterprise,True,199.0
U14873,2023-01-17,2023-05-17,free,True,0.0
U14874,2023-07-16,,free,False,0.0
U14875,2023-06-24,,free,False,0.0
U14876,2024-02-05,,free,False,0.0
U14877,2024-07-15,2025-02-10,pro,True,49.0
U14878,2023-05-26,2023-12-22,pro,True,49.0
U14879,2023-10-20,2024-07-16,enterprise,True,199.0
U14880,2023-10-28,2024-12-21,free,True,0.0
U14881,2024-08-11,2025-05-08,pro,True,49.0
U14882,2023-04-12,2023-09-09,pro,True,49.0
U14883,2023-10-29,2024-02-26,enterprise,True,199.0
U14884,2023-07-07,2024-07-31,free,True,0.0
U14885,2023-03-31,2023-06-29,pro,True,49.0
U14886,2024-04-18,,free,False,0.0
U14887,2023-09-24,,free,False,0.0
U14888,2023-06-25,2024-01-21,free,True,0.0
U14889,2024-07-21,2025-01-17,pro,True,49.0
U14890,2023-04-28,2024-09-19,enterprise,True,199.0
U14891,2024-06-06,2024-07-06,free,True,0.0
U14892,2023-08-18,,free,False,0.0
U14893,2023-10-18,,free,False,0.0
U14894,2023-03-06,2023-05-05,pro,True,49.0
U14895,2024-02-16,2025-08-09,pro,True,49.0
U14896,2023-12-13,,free,False,0.0
U14897,2023-07-09,2024-12-30,pro,True,49.0
U14898,2024-04-29,,free,False,0.0
U14899,2024-05-18,2024-09-15,free,True,0.0
U14900,2024-01-03,,free,False,0.0
U14901,2024-06-05,,free,False,0.0
U14902,2023-11-21,2024-07-18,pro,True,49.0
U14903,2023-11-05,2024-10-30,enterprise,True,199.0
U14904,2024-02-15,,free,False,0.0
U14905,2024-04-27,2024-10-24,enterprise,True,199.0
U14906,2023-10-17,2023-12-16,enterprise,True,199.0
U14907,2023-11-13,,free,False,0.0
U14908,2024-01-17,2024-10-13,free,True,0.0
U14909,2023-09-23,2023-10-23,pro,True,49.0
U14910,2023-11-01,2025-04-24,pro,True,49.0
U14911,2024-04-17,2024-08-15,free,True,0.0
U14912,2023-06-02,,free,False,0.0
U14913,2023-06-18,2023-08-17,pro,True,49.0
U14914,2023-02-07,,free,False,0.0
U14915,2023-05-04,2023-08-02,pro,True,49.0
U14916,2023-04-28,2024-09-19,free,True,0.0
U14917,2023-06-04,2023-12-01,free,True,0.0
U14918,2023-06-06,2024-04-01,free,True,0.0
U14919,2023-04-21,,free,False,0.0
U14920,2024-04-04,,free,False,0.0
U14921,2023-05-10,,free,False,0.0
U14922,2023-07-04,2023-12-01,pro,True,49.0
U14923,2023-03-17,,free,False,0.0
U14924,2023-11-24,2024-02-22,pro,True,49.0
U14925,2024-01-19,2025-05-13,enterprise,True,199.0
U14926,2024-01-04,2024-11-29,pro,True,49.0
U14927,2023-09-25,2023-12-24,free,True,0.0
U14928,2024-05-09,2025-08-02,pro,True,49.0
U14929,2024-04-15,2024-07-14,pro,True,49.0
U14930,2024-03-19,2024-04-18,free,True,0.0
U14931,2023-05-06,,free,False,0.0
U14932,2023-12-05,2024-04-03,free,True,0.0
U14933,2023-09-16,2024-12-09,free,True,0.0
U14934,2024-04-29,2024-06-28,pro,True,49.0
U14935,2023-04-02,2023-09-29,enterprise,True,199.0
U14936,2024-02-01,2025-02-25,pro,True,49.0
U14937,2023-06-10,,free,False,0.0
U14938,2024-03-30,2025-09-21,enterprise,True,199.0
U14939,2023-07-16,,free,False,0.0
U14940,2023-12-20,,free,False,0.0
U14941,2023-04-07,2023-06-06,pro,True,49.0
U14942,2023-04-18,2024-10-09,free,True,0.0
U14943,2023-03-22,2024-01-16,free,True,0.0
U14944,2023-10-09,2024-07-05,pro,True,49.0
U14945,2024-03-21,2024-12-16,enterprise,True,199.0
U14946,2023-07-11,,free,False,0.0
U14947,2024-06-11,2025-07-06,pro,True,49.0
U14948,2024-04-30,2025-10-22,free,True,0.0
U14949,2024-03-07,2024-06-05,pro,True,49.0
U14950,2023-11-28,,free,False,0.0
U14951,2024-05-26,2025-02-20,enterprise,True,199.0
U14952,2023-07-11,2023-10-09,enterprise,True,199.0
U14953,2023-12-01,,free,False,0.0
U14954,2024-04-21,2025-03-17,pro,True,49.0
U14955,2023-12-24,2024-08-20,pro,True,49.0
U14956,2023-07-08,,free,False,0.0
U14957,2023-03-04,2023-08-31,enterprise,True,199.0
U14958,2023-07-27,2024-03-23,enterprise,True,199.0
U14959,2023-09-14,,free,False,0.0
U14960,2024-03-01,,free,False,0.0
U14961,2023-04-06,,free,False,0.0
U14962,2024-05-13,,free,False,0.0
U14963,2024-01-18,2024-12-13,free,True,0.0
U14964,2023-06-01,,free,False,0.0
U14965,2023-03-30,2023-11-25,enterprise,True,199.0
U14966,2023-06-11,2023-10-09,pro,True,49.0
U14967,2023-10-24,2023-12-23,pro,True,49.0
U14968,2024-07-14,2024-12-11,enterprise,True,199.0
U14969,2024-06-04,2024-08-03,free,True,0.0
U14970,2023-11-26,2024-06-23,enterprise,True,199.0
U14971,2023-07-27,,free,False,0.0
U14972,2023-07-04,,free,False,0.0
U14973,2024-03-22,2024-04-21,free,True,0.0
U14974,2023-02-21,2023-10-19,free,True,0.0
U14975,2023-02-24,2023-06-24,free,True,0.0
U14976,2024-02-12,2024-04-12,free,True,0.0
U14977,2023-12-31,2024-12-25,enterprise,True,199.0
U14978,2024-01-17,,free,False,0.0
U14979,2023-12-12,,free,False,0.0
U14980,2023-02-15,2023-10-13,pro,True,49.0
U14981,2023-05-14,2023-07-13,free,True,0.0
U14982,2024-07-06,2024-09-04,enterprise,True,199.0
U14983,2024-05-28,,free,False,0.0
U14984,2023-09-23,2023-11-22,free,True,0.0
U14985,2023-09-04,2023-11-03,free,True,0.0
U14986,2023-06-01,,free,False,0.0
U14987,2023-12-07,,free,False,0.0
U14988,2024-06-01,,free,False,0.0
U14989,2023-11-17,2023-12-17,pro,True,49.0
U14990,2024-06-27,,free,False,0.0
U14991,2024-02-05,,free,False,0.0
U14992,2024-08-16,2025-08-11,enterprise,True,199.0
U14993,2023-07-22,2023-12-19,pro,True,49.0
U14994,2024-03-21,,free,False,0.0
U14995,2023-02-10,,free,False,0.0
U14996,2024-04-10,,free,False,0.0
U14997,2023-12-20,2024-02-18,pro,True,49.0
U14998,2024-05-22,2024-07-21,pro,True,49.0
U14999,2023-04-15,2023-07-14,pro,True,49.0
U15000,2023-11-02,2024-05-30,pro,True,49.0
U15001,2024-02-01,2024-06-30,free,True,0.0
U15002,2023-01-19,,free,False,0.0
U15003,2024-03-07,2024-11-02,pro,True,49.0
U15004,2023-04-09,2024-02-03,free,True,0.0
U15005,2024-06-08,2024-12-05,pro,True,49.0
U15006,2024-03-03,,free,False,0.0
U15007,2024-04-19,,free,False,0.0
U15008,2023-09-20,2023-10-20,pro,True,49.0
U15009,2023-12-14,2024-03-13,pro,True,49.0
U15010,2023-09-21,2024-02-18,pro,True,49.0
U15011,2024-04-05,2024-09-02,enterprise,True,199.0
U15012,2023-09-29,,free,False,0.0
U15013,2023-12-14,2024-09-09,enterprise,True,199.0
U15014,2023-02-11,2023-05-12,enterprise,True,199.0
U15015,2023-08-23,,free,False,0.0
U15016,2023-10-16,2024-09-10,pro,True,49.0
U15017,2024-03-07,2025-07-30,enterprise,True,199.0
U15018,2023-10-04,2024-06-30,pro,True,49.0
U15019,2023-01-22,2023-02-21,free,True,0.0
U15020,2024-07-29,,pro,False,49.0
U15021,2023-08-26,2023-10-25,free,True,0.0
U15022,2023-02-11,,free,False,0.0
U15023,2023-10-12,2024-01-10,pro,True,49.0
